Amount,TransactionAmount,AnomalyScore,FraudIndicator,Hour,DayOfWeek,Category_Food,Category_Online,Category_Other,Category_Retail,Category_Travel
26.18399976018048,81.11241003559783,0.3973709630787997,0,2,5,0,0,0,0,1
69.1723428057365,55.87043537190193,0.4931273104496825,0,3,5,0,0,1,0,0
60.74497628008697,48.30064943325625,0.701630082157656,0,4,5,1,0,0,0,0
60.98699494097934,10.143338817560196,0.0533305034619242,0,5,5,0,0,0,1,0
99.61607032247228,39.32528732599576,0.8573620194529876,0,6,5,0,0,1,0,0
84.49928399139073,45.51139833022316,0.3375587054538276,0,7,5,0,0,1,0,0
37.87307960365036,38.54509215572581,0.8582937624628676,0,8,5,1,0,0,0,0
38.69316720496097,75.64047375168997,0.6594189574982317,0,9,5,1,0,0,0,0
45.02844839488476,55.28799945162703,0.982233144189468,0,10,5,0,0,1,0,0
66.4761842492444,76.78513201977871,0.1976974189811654,0,11,5,0,1,0,0,0
74.41312191791293,54.42464188670317,0.1012959291600077,0,12,5,0,1,0,0,0
43.45501371682296,81.38910741573,0.1252676286090109,0,13,5,0,1,0,0,0
28.343420494036856,76.11121319258898,0.6250968090329804,0,14,5,1,0,0,0,0
70.0043034747928,70.42955478894876,0.1457623571613654,0,15,5,1,0,0,0,0
89.08776661986285,49.05614324658684,0.0345541173441893,0,16,5,0,0,1,0,0
66.08579500983927,24.820314458083818,0.6253730433627112,0,17,5,0,0,0,0,1
76.34999350541855,70.79176647757191,0.5964349376833589,0,18,5,0,0,0,1,0
60.30707463914428,32.22567447496344,0.2471082532989105,0,19,5,0,1,0,0,0
33.61255713368315,50.06525560315955,0.2007972409097866,0,20,5,0,0,0,0,1
41.6707105414218,50.13305863195163,0.1206256230589088,0,21,5,1,0,0,0,0
47.12640903265764,46.65509369277571,0.2317961719565775,0,22,5,0,0,0,0,1
41.70586082062327,16.47168996025796,0.2031701732377904,0,23,5,0,1,0,0,0
42.32811860407804,76.53717232554115,0.3558289373794184,0,0,6,0,0,0,0,1
71.7368591339746,30.772897574209527,0.5059911088157398,0,1,6,1,0,0,0,0
72.73147248409899,40.85281886146893,0.4523257975361026,0,2,6,0,1,0,0,0
61.1365320200304,78.34675383654434,0.8304072019778352,1,3,6,0,0,0,0,1
40.658978551453465,81.51690624537433,0.2389827192029654,0,4,6,0,0,0,0,1
38.31991504407297,80.29202973692207,0.6574015327292173,0,5,6,0,0,1,0,0
67.84335713396852,66.11186189624263,0.8735608699390411,0,6,6,0,0,0,0,1
39.31159079569777,24.225467946636424,0.8904604827989656,0,7,6,0,1,0,0,0
70.5201057693231,20.702028708496577,0.9141230022181618,0,8,6,0,1,0,0,0
81.39167697229831,91.15475103388754,0.1124166383578301,0,9,6,0,0,1,0,0
41.02830654379494,50.12328348996043,0.8685587035542267,0,10,6,0,0,1,0,0
63.45304123221416,66.69191083460314,0.1378371338847532,0,11,6,0,0,1,0,0
71.95418453277574,77.0163722859036,0.5466640066642461,0,12,6,0,0,1,0,0
74.94314154163287,88.1879998273516,0.5092080013671066,0,13,6,0,0,0,0,1
29.137192085767744,49.654678943224354,0.4006211268586439,0,14,6,0,0,0,1,0
30.41243738991644,13.28764210371413,0.4110693200572858,0,15,6,1,0,0,0,0
94.34946872070527,79.80653967411521,0.6580933392057444,0,16,6,0,1,0,0,0
25.562897726593995,43.597486396286506,0.3731622790520421,0,17,6,1,0,0,0,0
95.69370268467728,50.65348135200409,0.5256057278248182,0,18,6,0,1,0,0,0
35.73345140902997,20.487632435112,0.6095947677499761,0,19,6,0,0,1,0,0
60.52724778740764,29.464748047988685,0.8882806622102359,0,20,6,0,1,0,0,0
16.55367815863712,78.81163469564767,0.4077261993297481,0,21,6,1,0,0,0,0
27.254337830091647,47.17712118879283,0.3316617184053101,0,22,6,0,0,1,0,0
31.80425218452422,96.6389149336172,0.3798793049355229,0,23,6,0,0,1,0,0
55.76476528750271,49.53962600618495,0.6710949995552724,0,0,0,0,1,0,0,0
72.91097613446743,77.12273560023978,0.2029273666653296,0,1,0,1,0,0,0,0
71.02737815902991,98.86850261177064,0.3369032333058752,0,2,0,0,0,0,1,0
25.85006970131933,75.98942995326075,0.4087914562083208,0,3,0,0,0,0,0,1
94.52284775775556,34.18003279084542,0.3017852440059573,0,4,0,0,0,0,0,1
71.88748429042212,93.19802228295498,0.7009297040106874,0,5,0,0,0,1,0,0
60.77755146349649,39.08024183730484,0.6472340686647303,0,6,0,1,0,0,0,0
83.56995599613906,93.74254728773693,0.758218468358575,0,7,0,0,1,0,0,0
36.838900427625575,85.51239290310919,0.5825710700212284,0,8,0,0,0,0,1,0
30.505413673611777,29.309316594422505,0.3111348930426981,0,9,0,1,0,0,0,0
15.699212220552296,21.95823269228834,0.0051582175451717,0,10,0,0,0,1,0,0
97.54709538756718,54.49466257076344,0.8742499637987547,0,11,0,1,0,0,0,0
28.91461795734177,90.38738784904037,0.8473010398309025,0,12,0,1,0,0,0,0
40.36412587140183,35.656275622613975,0.4686762984940886,0,13,0,0,1,0,0,0
71.44717321901103,53.71305743046974,0.7783585841491674,0,14,0,0,0,0,1,0
94.81678805829148,12.078964200398689,0.6492773003309911,0,15,0,0,0,0,0,1
73.49337233388856,11.86989716253304,0.1610102850641417,0,16,0,0,1,0,0,0
60.43128926324833,64.46677075330743,0.868924936481251,0,17,0,0,0,1,0,0
23.412394540837305,85.03298823557836,0.1298690814728298,0,18,0,0,0,0,1,0
60.60671051232616,73.9220435199139,0.3912918746212878,0,19,0,0,0,0,0,1
83.55191142615169,54.94551194013814,0.4430814702677387,0,20,0,0,0,1,0,0
16.358985768519588,37.19806891189177,0.4128823199735548,0,21,0,0,1,0,0,0
28.04993891463165,46.3097495781524,0.3427835466170711,0,22,0,0,1,0,0,0
83.24582001706487,93.33582376428096,0.93154552891716,0,23,0,1,0,0,0,0
12.826814822817395,34.311791443000004,0.5852580309755736,1,0,1,0,0,0,1,0
25.0084947085094,84.20239258527035,0.1611616254570316,0,1,1,0,0,1,0,0
98.3970945564576,61.27777287808618,0.5144737947345454,0,2,1,1,0,0,0,0
86.78591683383922,94.17463250759084,0.5284648108863889,0,3,1,0,0,1,0,0
98.50040705533956,98.81986154027904,0.01410023789981,0,4,1,0,0,0,1,0
69.88048811693454,98.46506212715911,0.0304469389906831,0,5,1,0,0,0,0,1
58.78615442613221,28.157020764165203,0.3647035788076702,0,6,1,0,0,1,0,0
76.9300755910293,55.21552027104936,0.828533445058327,0,7,1,1,0,0,0,0
84.73217509479606,10.057863646142923,0.6274631866940125,0,8,1,1,0,0,0,0
14.19155734948768,76.2766117703057,0.6267284710613488,0,9,1,0,0,1,0,0
41.354180924006975,66.2294875840379,0.1949825658110274,0,10,1,0,0,0,1,0
79.33627628450796,38.9607820625247,0.0069085722737294,0,11,1,0,0,0,1,0
26.24046796545926,59.356758088435065,0.1718558466600286,0,12,1,0,0,0,0,1
66.95973903298082,70.78871654649292,0.0094157837887031,0,13,1,0,0,0,0,1
17.825253318757426,82.32764565165749,0.9615069742223832,0,14,1,0,0,1,0,0
65.62243454329231,89.1055138692098,0.3375821275380801,0,15,1,0,0,0,1,0
52.91248936316756,33.55701585109611,0.5195159613350959,0,16,1,0,1,0,0,0
54.95473462280644,17.4792547126216,0.5636475976544718,0,17,1,0,1,0,0,0
57.04065911383756,92.36977334658442,0.221038682624785,0,18,1,0,0,0,0,1
11.567143945631798,20.79480941546964,0.6339060442714397,0,19,1,1,0,0,0,0
50.4900697444044,79.88756388926207,0.3775572655238359,0,20,1,0,0,1,0,0
26.73357583443433,77.48594613374806,0.0969676580796811,0,21,1,0,0,0,1,0
70.34986000122497,56.42352713106991,0.668503877155413,0,22,1,0,1,0,0,0
82.1111607613807,15.163433260690956,0.044166624020332,0,23,1,0,0,0,1,0
26.719047821992245,66.28975654227833,0.2401035523725546,0,0,2,0,0,0,1,0
31.73638733357744,60.814902227196114,0.974277996904349,0,1,2,0,1,0,0,0
23.73086258823552,57.753818183479325,0.4812591323208441,0,2,2,0,0,1,0,0
44.49934478211936,88.25312681234051,0.7285287577126686,0,3,2,0,0,0,0,1
20.32425877023761,13.179436933907718,0.8830880059666149,0,4,2,0,0,0,1,0
38.41693891133238,79.49662316110677,0.6005404852186255,1,5,2,1,0,0,0,0
90.96302095740636,35.00140428242311,0.5237677146618158,0,6,2,1,0,0,0,0
86.5937053715803,87.64706513485294,0.281835867113636,0,7,2,1,0,0,0,0
59.292725283190485,94.52720429262942,0.8726630093340163,0,8,2,0,1,0,0,0
92.38660636515849,91.34460458205795,0.386953239126781,0,9,2,0,0,1,0,0
48.00091682800642,97.04398304186093,0.338016679808673,0,10,2,1,0,0,0,0
76.41250123375404,35.906013786922166,0.8195610642467348,0,11,2,0,0,0,1,0
12.79231871756009,55.91742368489551,0.2337893882020584,0,12,2,0,0,0,1,0
21.93791661410581,86.8363757086116,0.3686420002198971,0,13,2,0,0,1,0,0
73.16714728850143,33.6914080147524,0.7210381867523538,0,14,2,0,1,0,0,0
62.874333971672,59.631169460802525,0.0469248431029969,0,15,2,0,1,0,0,0
12.95472549914229,68.98309529639025,0.8766561963606543,0,16,2,0,0,0,1,0
11.167088142720043,85.08506109754073,0.5258094625332785,0,17,2,0,0,1,0,0
76.89786951844191,55.72748196444231,0.8466362648355847,0,18,2,1,0,0,0,0
63.342656568436645,52.93669296798137,0.7841076684132207,0,19,2,0,1,0,0,0
62.90008313642736,52.4160660929501,0.9348507665803928,0,20,2,0,0,1,0,0
82.94038053812939,63.639157092267126,0.8019799729662566,0,21,2,0,0,0,1,0
58.10792253138713,17.641142317760245,0.9338780219683108,0,22,2,1,0,0,0,0
10.58886273242011,13.352825271576574,0.0314172736699124,0,23,2,0,0,0,1,0
73.61390202453833,47.84000801700508,0.071081058330728,0,0,3,0,1,0,0,0
35.290104499573374,12.811154127567958,0.931140005866545,0,1,3,0,0,0,1,0
40.22710518557125,60.05883679842616,0.3161546261299969,0,2,3,0,0,0,0,1
83.69207703681916,23.3046139889796,0.4147382952388698,0,3,3,0,0,0,1,0
27.578224851691395,57.62801474687827,0.4154593404725986,0,4,3,1,0,0,0,0
53.23106554463996,44.4946875885166,0.2487087567939133,0,5,3,1,0,0,0,0
44.86059945676822,71.39490628695674,0.2480703985398326,0,6,3,1,0,0,0,0
15.721131427539593,55.76670588526584,0.2239728305610212,0,7,3,0,0,0,0,1
96.77041059859228,58.74144774641283,0.7598616632848315,0,8,3,0,0,0,1,0
88.22726088325255,77.05180171622311,0.4376424171959825,0,9,3,1,0,0,0,0
39.62535994411866,13.272450742726177,0.8107127683094543,0,10,3,0,0,1,0,0
91.1696888971712,96.0326567388867,0.3267347500625877,0,11,3,0,0,0,1,0
62.87616987614589,44.707442062607065,0.772037324050903,0,12,3,0,0,0,0,1
47.28406366967809,91.2480973104991,0.953843575921074,0,13,3,1,0,0,0,0
57.86820257846373,49.03884567172364,0.1589909742837219,0,14,3,0,0,0,0,1
19.423373683323028,26.20528237108092,0.8002727183113773,0,15,3,0,0,0,0,1
54.46741969722593,53.3480982900664,0.8069519363247476,0,16,3,1,0,0,0,0
47.2247769165285,42.845963719216265,0.2191924442418531,0,17,3,1,0,0,0,0
64.7020765138534,87.58507248999499,0.3483601080693872,0,18,3,0,0,1,0,0
54.66513489536387,75.82077035751816,0.1169527989236673,0,19,3,0,1,0,0,0
93.94593260347892,24.96992408493694,0.0714675533163863,0,20,3,0,0,0,0,1
69.7694462534096,73.92469444366051,0.4035191003752475,0,21,3,1,0,0,0,0
40.104020200685696,98.07924918264038,0.61037694535367,0,22,3,1,0,0,0,0
60.89811247736398,76.64636022941446,0.5808139778976218,0,23,3,0,1,0,0,0
44.37900942452836,48.91908225486959,0.4932231842612283,0,0,4,0,1,0,0,0
70.04776805143774,98.51810619237244,0.7061402300427333,0,1,4,1,0,0,0,0
36.97154016926994,75.55592369606184,0.5215151917824524,0,2,4,0,0,0,1,0
12.787029418188828,18.228977090203863,0.5399504949598766,0,3,4,0,0,0,0,1
58.70630745788713,43.9710792610713,0.0431398897688446,0,4,4,0,0,1,0,0
45.96479075728064,76.34450065125682,0.2820832692179645,0,5,4,1,0,0,0,0
22.088313163352225,99.78432334104625,0.7338489096162989,0,6,4,0,0,1,0,0
95.79803309772218,30.08067570009432,0.1961923594031581,0,7,4,0,0,0,0,1
19.07706730811892,23.859270314003528,0.8006561489414211,0,8,4,1,0,0,0,0
61.482473424574415,34.818813933039934,0.6757477268047949,0,9,4,0,0,1,0,0
69.91745393115764,16.834526209015557,0.3515756114166093,0,10,4,0,0,1,0,0
17.903935219000818,29.26918585734194,0.7727275538583714,0,11,4,0,0,0,0,1
22.27135442311328,59.67109549021307,0.4942559626588434,0,12,4,0,0,1,0,0
21.08546901703194,52.54831730003369,0.4786464276361842,0,13,4,0,0,0,0,1
32.92013195873318,80.31494214920204,0.1591698486560371,0,14,4,0,0,1,0,0
38.411192485188,72.22326538432765,0.8041714286503358,0,15,4,0,0,0,0,1
69.39748498852232,19.18059204736145,0.3302037132127945,0,16,4,0,0,0,0,1
65.61696394010804,56.83343011703311,0.199885053475984,0,17,4,0,1,0,0,0
25.40830020808809,60.60527992897917,0.2560597429293317,0,18,4,0,0,0,0,1
67.29044394590485,21.63628002156784,0.093706877838776,0,19,4,1,0,0,0,0
91.6907402268582,80.56381315391081,0.3759062247125273,0,20,4,0,0,0,0,1
77.4561808153056,87.96458747932651,0.9545849819219668,0,21,4,0,0,0,1,0
45.158314001601454,72.76321184049728,0.6785648733531388,0,22,4,0,1,0,0,0
93.49535668273188,10.905845947871857,0.5714744224253233,0,23,4,0,0,1,0,0
53.931161018025975,41.78574540544385,0.485176949493743,0,0,5,0,0,0,0,1
81.71166645699894,88.89654527087248,0.5391930404729627,0,1,5,0,0,1,0,0
59.46381398714095,77.98288716478888,0.7511914943522533,0,2,5,0,0,0,0,1
14.139387559786153,91.6641527939692,0.2106717023337655,0,3,5,0,1,0,0,0
61.48081498804065,55.99920313978915,0.6863024647194603,0,4,5,0,0,1,0,0
56.79197048335646,23.45026384021462,0.9059701878428492,0,5,5,0,0,1,0,0
54.78567418688587,29.485434421487906,0.2556055258502914,0,6,5,0,0,1,0,0
23.521178993762483,42.08658989934876,0.358194862777846,0,7,5,0,0,0,0,1
57.82044734885588,64.97010131569849,0.6472169153955154,0,8,5,1,0,0,0,0
47.31206587825806,21.796197745089465,0.6932420142873471,0,9,5,0,0,0,0,1
25.03864028565554,45.52564850769525,0.8925939828354749,0,10,5,1,0,0,0,0
19.74409229922852,74.36791474172722,0.3343613352889214,0,11,5,0,0,0,0,1
63.14752710370071,19.508543963332247,0.173290010578529,0,12,5,0,0,0,1,0
77.02315549089194,58.71501977905394,0.6302915926782255,0,13,5,0,0,1,0,0
42.6041988042216,49.41620363376524,0.3250686913417957,1,14,5,0,0,1,0,0
98.59494640028537,45.505085906455086,0.6238651273078697,0,15,5,0,1,0,0,0
29.32097037446717,72.13402240525451,0.5216001080391224,0,16,5,1,0,0,0,0
26.18436652741295,65.68261892111595,0.933887483919026,0,17,5,1,0,0,0,0
10.933045904656083,77.91709089903293,0.1649689650904061,0,18,5,0,0,1,0,0
53.8004241417046,66.31709715541066,0.2524872978016569,0,19,5,0,0,0,1,0
28.32936501855892,51.65768770234823,0.4390107433850064,0,20,5,0,0,0,0,1
76.27368428978873,45.90027099168569,0.143270469987192,0,21,5,1,0,0,0,0
39.82600629262846,99.16801168992616,0.2726297489815542,0,22,5,0,0,1,0,0
70.00810139898996,75.62932808638742,0.7471238062986284,0,23,5,0,0,0,0,1
89.71731744470446,29.501643167539346,0.6645510965352156,0,0,6,1,0,0,0,0
27.25454050385736,32.12537893165401,0.3017661210442771,0,1,6,0,1,0,0,0
42.27816571071364,67.39074019819041,0.3309947313543306,0,2,6,0,0,0,1,0
57.13668560793148,28.47403121032192,0.4691574673531847,0,3,6,0,0,1,0,0
81.49987554510696,36.28961236138732,0.5016200072084841,0,4,6,1,0,0,0,0
49.1099285143028,21.968376497985467,0.264070039171332,0,5,6,0,0,1,0,0
42.02200366989237,76.87093769792966,0.2721990921548431,0,6,6,0,1,0,0,0
80.51907113899962,97.24429792666592,0.9182304981561936,0,7,6,1,0,0,0,0
95.2233254396807,44.07973869795079,0.4595266917617078,0,8,6,0,0,1,0,0
77.11603142702253,28.86185266819369,0.191402885678013,0,9,6,1,0,0,0,0
59.58695557387782,80.17991437866195,0.1822368184383684,0,10,6,1,0,0,0,0
44.12676518046912,22.02946182203776,0.5851802736554172,0,11,6,0,1,0,0,0
69.23669463993528,80.31781130411882,0.4805409002380162,0,12,6,0,0,1,0,0
44.09464247346977,77.2385186191252,0.5685122195832132,0,13,6,1,0,0,0,0
99.7753583900932,49.85472624403858,0.8320117134465028,0,14,6,0,0,0,0,1
52.99118399043776,20.295347919606144,0.4768124088601617,0,15,6,0,0,0,1,0
68.36571539188091,46.78951927456144,0.8104288293091033,0,16,6,0,0,1,0,0
12.301068214462283,71.10757833788674,0.827116638876693,0,17,6,0,0,0,0,1
98.64640220462732,14.024762382450913,0.3061671106089534,0,18,6,1,0,0,0,0
85.31413995164209,76.1251576888117,0.4135308269157837,0,19,6,0,0,0,1,0
21.032649355713,25.07008358563905,0.3586166662378,1,20,6,1,0,0,0,0
82.00373953388333,31.6140354559968,0.9527556188400648,0,21,6,1,0,0,0,0
82.16413416183838,64.56228438413495,0.7647580142112145,0,22,6,1,0,0,0,0
30.561099365798057,42.93345792371143,0.8539408620605459,0,23,6,0,0,0,1,0
52.69894800838486,35.565541733174896,0.2890093311778844,1,0,0,1,0,0,0,0
66.54225115991392,22.58265333635443,0.2028945147901161,0,1,0,0,0,0,1,0
66.48799723490322,14.597041829893008,0.1450040052616865,0,2,0,0,1,0,0,0
74.17323414002594,55.25302445396565,0.2638992188683519,0,3,0,0,0,0,1,0
66.24446927138561,58.845687841143416,0.7081166726390359,0,4,0,1,0,0,0,0
18.424787046927303,57.22281084326793,0.065989495975014,0,5,0,1,0,0,0,0
96.40709405350066,98.8018167083342,0.0003129210023212,0,6,0,1,0,0,0,0
37.37105363161972,63.46213451883141,0.2511722043323737,0,7,0,1,0,0,0,0
57.89155841423759,49.08960789819064,0.3653544010626799,0,8,0,0,0,1,0,0
65.14444373979248,80.73234232826634,0.2611520209387087,0,9,0,0,0,1,0,0
50.9463446687639,28.1947094530454,0.7625315087868267,0,10,0,0,0,0,1,0
90.15169745639956,28.08181245957889,0.2527998087414366,0,11,0,0,1,0,0,0
49.695996077348,71.22961283863575,0.689377718975578,0,12,0,1,0,0,0,0
71.98504539358078,12.947838155574916,0.4503954900089659,0,13,0,0,0,1,0,0
39.17632975406391,12.481657914339143,0.0544760907055447,0,14,0,0,0,0,1,0
50.82386517906335,65.99753207862302,0.8192144188445474,0,15,0,0,1,0,0,0
85.30076766804406,73.61284284094162,0.108578431973914,0,16,0,1,0,0,0,0
80.89642698729558,45.70892854469648,0.7705794406270359,0,17,0,0,0,0,0,1
55.69524903185309,23.20161468546752,0.707336006974676,0,18,0,0,0,0,0,1
88.50391549409335,23.830703133369354,0.6157921144429012,0,19,0,0,1,0,0,0
75.88625236108902,60.08855743019992,0.4324468689113392,0,20,0,0,0,0,0,1
35.17601923028805,95.82571214849716,0.1710115790912348,0,21,0,0,1,0,0,0
62.98349325215778,90.20980446696748,0.2413802893802608,0,22,0,0,0,0,1,0
97.0455292967774,73.46425263287489,0.6122810354811906,0,23,0,1,0,0,0,0
76.76312543775113,86.65348344932752,0.0305014318747617,0,0,1,0,0,1,0,0
62.16550879121196,77.29106098329157,0.4535346052163812,0,1,1,0,0,0,0,1
28.500072838813903,34.84523603737763,0.925580638429988,0,2,1,0,0,0,0,1
39.91796998566471,27.27425252534787,0.7285583233202351,0,3,1,0,1,0,0,0
84.49886009864518,27.776210631878016,0.6151318749918973,0,4,1,0,0,0,0,1
78.29820914461888,66.42840133897653,0.8943598440260031,0,5,1,0,1,0,0,0
79.20261479658105,66.98557249521411,0.6783994733870634,0,6,1,0,1,0,0,0
50.31919078514007,70.96202152646335,0.7143370523798596,0,7,1,0,1,0,0,0
18.479134277595005,96.86197649100174,0.2951400443856831,0,8,1,0,1,0,0,0
55.648967645299344,75.70566038140832,0.8958436085336823,0,9,1,0,0,0,0,1
72.41360119397154,79.87859224113026,0.3281384083244372,0,10,1,1,0,0,0,0
74.32146924411033,63.01423970331876,0.6108114169536368,0,11,1,0,0,1,0,0
25.97962923980079,97.12673921424852,0.4570518240336341,0,12,1,0,0,0,0,1
70.54331536441717,68.27403800691818,0.7297890965313768,0,13,1,1,0,0,0,0
82.50807121975488,18.78711993666675,0.9740997104770862,0,14,1,0,0,0,0,1
57.87803871732218,73.96965272229485,0.043564933200842,0,15,1,0,0,0,1,0
27.87987923354001,33.885862957067665,0.9895083933199876,0,16,1,0,0,1,0,0
22.01321045011379,10.143274797457426,0.1232781302446439,0,17,1,0,0,1,0,0
14.71386198547468,89.72475793223832,0.6844904001802953,0,18,1,0,0,1,0,0
44.32303083127752,86.91609663853549,0.3896075179244328,0,19,1,0,0,0,0,1
93.92398331455088,24.23981157268908,0.0033134615369962,0,20,1,1,0,0,0,0
13.912774695481485,72.91096186749405,0.909676443687015,0,21,1,0,0,0,1,0
81.80865066013159,82.85202509457709,0.6614929579114033,0,22,1,0,0,1,0,0
49.6812699232487,60.49814143710503,0.4684326166652233,0,23,1,1,0,0,0,0
74.02517524763373,83.12195363634069,0.0187944115062532,0,0,2,0,0,0,1,0
71.2219055244872,28.88706840673035,0.3261839931966841,0,1,2,0,0,0,1,0
45.39753678823229,64.63368175495438,0.6413030905263242,0,2,2,0,0,0,0,1
68.30467542833836,94.80117505157018,0.2655540349578368,0,3,2,0,0,0,0,1
30.699545031070528,80.11902469129403,0.8398100954746966,0,4,2,0,0,1,0,0
55.29436013469146,36.05423423201009,0.7108090523094975,0,5,2,0,1,0,0,0
58.881829218778016,49.12298790567034,0.5489740627530201,1,6,2,0,1,0,0,0
26.436080264307773,85.80333328900018,0.9860397382767035,0,7,2,1,0,0,0,0
90.48071057199276,71.4622660268702,0.2494273555152583,1,8,2,0,1,0,0,0
90.60563652231846,90.01981973137339,0.5122600501751468,0,9,2,0,0,1,0,0
88.34186423374305,35.53622466237405,0.6463709162458597,1,10,2,1,0,0,0,0
36.90222620760606,61.05825497080078,0.8067575236349557,0,11,2,0,0,0,0,1
16.182846568927204,33.42063794967267,0.2607989175769328,0,12,2,0,0,1,0,0
11.564836282866452,30.22084017540379,0.291309745415711,0,13,2,1,0,0,0,0
14.560537509054024,59.31212836896322,0.2283551215387463,0,14,2,0,1,0,0,0
40.83608859104079,10.230726644705085,0.8181341312113436,0,15,2,0,1,0,0,0
10.980455323300587,97.42511636370944,0.5704239074602406,0,16,2,1,0,0,0,0
68.16151267115706,39.02570619957358,0.1065930291717927,0,17,2,0,0,0,1,0
51.20871487556867,96.44332488760357,0.3011369182862841,0,18,2,1,0,0,0,0
30.79084603660721,66.39535273910974,0.6045326052833953,0,19,2,0,0,0,1,0
30.65272139730061,36.53461967573059,0.3731841554485576,0,20,2,0,0,1,0,0
77.36867757108365,32.674715832902635,0.6589019215745976,0,21,2,1,0,0,0,0
75.26230757258354,99.0951514498993,0.8405061748157093,0,22,2,1,0,0,0,0
91.4805744361771,13.859496373981589,0.6731950403866196,0,23,2,0,0,0,0,1
55.15725947347897,93.4853268222084,0.1469607039043922,0,0,3,0,0,0,1,0
25.5487291410875,62.08117630253874,0.3398546091264148,0,1,3,0,0,0,1,0
96.58421668519038,99.13454677927696,0.1142094134989581,0,2,3,0,1,0,0,0
28.21936015497701,58.85787926940827,0.9482805982293544,0,3,3,0,0,1,0,0
81.21645066050094,85.23285274883663,0.3857983422705521,0,4,3,0,0,0,0,1
52.32636056805466,95.74381607726508,0.1405323146968852,0,5,3,0,0,0,0,1
42.32786546597519,56.75233728488749,0.2274199087290001,0,6,3,0,1,0,0,0
79.37134605324061,50.69065748740078,0.6431756677050152,0,7,3,0,1,0,0,0
11.705082409397097,71.57334690739006,0.5219771425792494,0,8,3,1,0,0,0,0
93.76508796403708,20.781627414979045,0.2784227728971279,0,9,3,0,1,0,0,0
83.14607235416698,55.8338310145598,0.589710102116919,0,10,3,0,0,1,0,0
81.49217872125034,48.97803758936727,0.8601626136563015,0,11,3,1,0,0,0,0
27.77692981290428,18.289408193294182,0.203641573116925,0,12,3,0,0,1,0,0
99.87930230728328,92.94283383592844,0.181264582042527,0,13,3,1,0,0,0,0
62.42142695281371,93.2593712796568,0.9170468484179688,0,14,3,0,0,1,0,0
87.31040281854852,43.53731819032919,0.4171108474171109,0,15,3,1,0,0,0,0
30.9802390482118,46.04417197679019,0.9615520952201028,0,16,3,0,0,0,0,1
79.32819585918911,45.25970332313416,0.7288229515947116,0,17,3,1,0,0,0,0
61.06243509196435,27.72996607250687,0.3880430424603808,0,18,3,0,0,0,1,0
73.44126228893867,80.15488067358145,0.7891194333920231,0,19,3,0,0,1,0,0
67.27985921251647,40.902286825448925,0.027235597018043,0,20,3,0,0,0,1,0
54.797029357519904,77.273254801297,0.6948161597871271,0,21,3,0,0,0,0,1
25.04495445157386,49.86299155902689,0.668355416992461,0,22,3,0,1,0,0,0
75.84935112303506,15.899838874729555,0.3746956579985752,0,23,3,0,0,1,0,0
85.17938662507261,13.865181883980757,0.9825403046230244,0,0,4,0,0,1,0,0
62.48034582066848,88.29484785761717,0.4326278724535232,0,1,4,0,0,0,1,0
28.508000375078176,58.87925925236743,0.8780403094266206,0,2,4,0,1,0,0,0
52.44516410974352,53.1674967961514,0.7511501521170622,0,3,4,0,0,0,1,0
49.48630478596331,73.60458837164549,0.0926045563854857,0,4,4,0,1,0,0,0
91.06378341479328,91.20817696178769,0.2841589979193659,0,5,4,0,0,0,0,1
72.21970365622698,68.54113685689364,0.0766758506966002,0,6,4,0,0,1,0,0
68.50324359070589,30.29437716848944,0.4291410808335154,0,7,4,0,0,1,0,0
70.9884772362866,98.11179383531716,0.5805274746602067,0,8,4,0,0,0,1,0
84.6029052697291,86.59049844808884,0.6129812936163486,1,9,4,0,1,0,0,0
42.8212846728405,50.19969174952963,0.3707223197853899,0,10,4,0,0,1,0,0
86.18244074893154,65.52107415673018,0.4484428384534927,0,11,4,1,0,0,0,0
74.49932887587424,35.4812928789938,0.8209095503258214,0,12,4,0,0,0,1,0
92.69624970525254,91.52325525262846,0.5164229509412711,0,13,4,0,1,0,0,0
21.063195513748365,31.491738779754545,0.4102350545758898,0,14,4,0,1,0,0,0
14.717379319580264,32.16165399351621,0.0218876930498577,0,15,4,1,0,0,0,0
91.57863524928663,95.6124260120948,0.5808554659660252,0,16,4,0,0,1,0,0
28.592261597177508,73.65937158408009,0.0439978247073687,0,17,4,0,0,0,0,1
77.68854755312054,85.15330771817007,0.3270062223699993,0,18,4,0,1,0,0,0
55.96345624776244,73.26826676500303,0.8385706769386877,0,19,4,0,1,0,0,0
64.79659280908365,70.54560828705364,0.3129603006925582,0,20,4,0,0,1,0,0
81.03229268303691,41.42561418394956,0.9252659345991734,0,21,4,0,0,0,0,1
67.69160248140025,57.25464612607646,0.9664564303355848,1,22,4,1,0,0,0,0
95.16789027153231,52.4156957708245,0.1566255925977654,1,23,4,0,1,0,0,0
88.37478319965568,50.54702732963176,0.3863908869511046,0,0,5,1,0,0,0,0
27.158338607648744,50.89156219103233,0.1794181179526001,0,1,5,0,0,0,0,1
34.24003152150763,76.00299890939365,0.953421536116326,0,2,5,0,0,1,0,0
26.700167800701976,86.20317958871541,0.7995937913277578,0,3,5,1,0,0,0,0
24.59553861404803,55.46845280732904,0.6902555385723351,0,4,5,1,0,0,0,0
32.42837607397003,48.027628453611385,0.6459366434271587,0,5,5,0,0,0,0,1
